"year"|"conflictid_new"|"actor"|"conflict_type"|"conflict_country"|"ai_prev"|"hrw_prev"|"state_prev"|"actor_type"|"theta_static"|"theta_sd_static"|"theta_upper_static"|"theta_low_static"|"theta_dynamic"|"theta_sd_dynamic"|"theta_upper_dynamic"|"theta_low_dynamic"|"max_prev"|"lag_ai_prev"|"lag_hrw_prev"|"lag_state_prev"|"lag_max_prev"|"lag_theta_static"|"lag_theta_sd_static"|"lag_theta_dynamic"|"lag_theta_sd_dynamic"
2005|365|"Government"|"intra"|"India"|0|0|1|1|0.524205379655466|0.549132165497237|1.48368052536515|-0.742526349035038|0.988205655431613|0.506793766917228|1.88463576468119|-0.132758499266256|1|0|0|0|0|-0.417009991377316|0.782550991382881|0.240022268497781|0.714373406692427
2006|365|"Government"|"intra"|"India"|0|0|0|1|-0.415942565608466|0.799414119713363|0.934217443775684|-2.14687223022805|0.104336865186055|0.769764153818327|1.36947260190866|-1.60903950393686|0|0|0|1|1|0.524205379655466|0.549132165497237|0.988205655431613|0.506793766917228
2007|365|"Government"|"intra"|"India"|0|0|0|1|-0.424265220153803|0.792327373976504|0.909903576540985|-2.18596600220777|0.0977132490351869|0.747233616503529|1.35875561848314|-1.5464845975529|0|0|0|0|0|-0.415942565608466|0.799414119713363|0.104336865186055|0.769764153818327
2008|365|"Government"|"intra"|"India"|0|0|0|1|-0.408393265120916|0.767937533333223|0.908271079380754|-2.0745925120172|0.0847618813351752|0.750090893179852|1.35567645135605|-1.55984862592037|0|0|0|0|0|-0.424265220153803|0.792327373976504|0.0977132490351869|0.747233616503529
2009|365|"Government"|"intra"|"India"|0|0|0|1|-0.423614793663076|0.820375244230107|0.963902563243935|-2.17791038350106|0.0760169446240251|0.770799144000249|1.38311748229329|-1.63498368957674|0|0|0|0|0|-0.408393265120916|0.767937533333223|0.0847618813351752|0.750090893179852
2010|365|"Government"|"intra"|"India"|0|0|0|1|-0.427060791256213|0.785080669907945|0.896648454481576|-2.13745507617455|0.0159082088172173|0.765208451946489|1.33574668135687|-1.6570490984436|0|0|0|0|0|-0.423614793663076|0.820375244230107|0.0760169446240251|0.770799144000249
1990|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.375394749112781|0.826055191155538|1.04843043868866|-2.14330129898603|-0.264977009074882|0.850454921804886|1.23821939068607|-2.00344818965074|0|NA|NA|NA|NA|NA|NA|NA|NA
1994|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.399704066248792|0.752645971429537|0.88310229456955|-2.02050524909903|-0.280386073877665|0.826081916197394|1.17149431954022|-2.01953372971642|0|0|0|0|0|-0.320872270435533|0.811602674256801|-0.180958087941277|0.824424513004545
1995|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.430313180652374|0.80250870153613|0.938851792723187|-2.12920720794892|-0.025158999980483|0.76059636281292|1.29591469273104|-1.71623689056021|0|0|0|0|0|-0.399704066248792|0.752645971429537|-0.280386073877665|0.826081916197394
1996|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.423554727653663|0.789978932414504|0.920067517826014|-2.07020329905538|0.0523079313431955|0.746608356002337|1.31550443708547|-1.51647772663072|0|0|0|0|0|-0.430313180652374|0.80250870153613|-0.025158999980483|0.76059636281292
1997|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.425959039195552|0.777085117092978|0.888973971751839|-2.06921193315725|0.10703386861413|0.728203910010201|1.33527266813388|-1.53906534718654|0|0|0|0|0|-0.423554727653663|0.789978932414504|0.0523079313431955|0.746608356002337
1998|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.43263034109493|0.780142120645581|0.908676780785491|-2.09357870982109|0.185836240818221|0.730609371481938|1.41322579013668|-1.44145752777442|0|0|0|0|0|-0.425959039195552|0.777085117092978|0.10703386861413|0.728203910010201
1999|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.431621789112274|0.802877344591304|0.924149909502384|-2.19148496985777|0.0761266647048751|0.775149043302813|1.35583059381034|-1.64583440604332|0|0|0|0|0|-0.43263034109493|0.780142120645581|0.185836240818221|0.730609371481938
2000|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.423119310454293|0.789972890919532|0.943117965961356|-2.0929460253528|0.019174439488929|0.763126085160876|1.26488505904327|-1.57417648313314|0|0|0|0|0|-0.431621789112274|0.802877344591304|0.0761266647048751|0.775149043302813
2001|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.397222861489827|0.753604888913529|0.856219124209962|-2.0280252310377|0.215164968867029|0.719566511393677|1.42935815072462|-1.40221378141738|0|0|0|0|0|-0.423119310454293|0.789972890919532|0.019174439488929|0.763126085160876
2002|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.414043562603218|0.799500490455647|0.968615177432367|-2.19235667086644|0.180456427167099|0.731560711668332|1.41994125536759|-1.42095433867223|0|0|0|0|0|-0.397222861489827|0.753604888913529|0.215164968867029|0.719566511393677
2003|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.372107256689322|0.798536888162219|1.05474358121225|-2.1180117182929|0.237438899900476|0.774782546911818|1.5548608784721|-1.47240743958433|0|0|0|0|0|-0.414043562603218|0.799500490455647|0.180456427167099|0.731560711668332
2004|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.418813284308659|0.802823619641661|0.966556306685882|-2.17179836857346|0.237253511656149|0.735686414580735|1.47991845655215|-1.38344297638191|0|0|0|0|0|-0.372107256689322|0.798536888162219|0.237438899900476|0.774782546911818
2005|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.420275042317456|0.79226997177412|0.937737065272297|-2.12789794924723|0.164746891614602|0.737202888650949|1.4152984433975|-1.46608778601087|0|0|0|0|0|-0.418813284308659|0.802823619641661|0.237253511656149|0.735686414580735
2006|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.427026057820255|0.781522754624801|0.904859165067617|-2.10660589218327|0.107481184713878|0.765404515573251|1.41028743048197|-1.56859614119671|0|0|0|0|0|-0.420275042317456|0.79226997177412|0.164746891614602|0.737202888650949
2007|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.412020066282746|0.782887206843167|0.923188736972455|-2.06755549100541|0.103898003950896|0.739053029916725|1.35706789962966|-1.47292408640507|0|0|0|0|0|-0.427026057820255|0.781522754624801|0.107481184713878|0.765404515573251
2008|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.426797747342318|0.80686432754851|0.965803007257064|-2.12372169783319|0.0919627497123214|0.752380107718191|1.39106293188754|-1.53694896266868|0|0|0|0|0|-0.412020066282746|0.782887206843167|0.103898003950896|0.739053029916725
2009|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.397600186615635|0.78742757526632|0.925565000168076|-2.08097542794818|0.0931651072115818|0.753489060242506|1.34666509952929|-1.55053753002214|0|0|0|0|0|-0.426797747342318|0.80686432754851|0.0919627497123214|0.752380107718191
2010|365|"Rebels"|"intra"|"India"|0|0|0|3|-0.402246561361657|0.757980238987772|0.88418612144539|-2.07712712349772|0.0167422629815284|0.759252028361204|1.29868583084107|-1.58557128158836|0|0|0|0|0|-0.397600186615635|0.78742757526632|0.0931651072115818|0.753489060242506
1990|366|"Government"|"intra"|"Indonesia"|1|0|0|1|0.656447112588463|0.510721639963563|1.54254377667502|-0.466075424812631|0.921362105945512|0.537843004390356|1.87791050847047|-0.288749323188416|1|NA|NA|NA|NA|NA|NA|NA|NA
1991|366|"Government"|"intra"|"Indonesia"|1|0|0|1|0.663779006274825|0.508421433629612|1.56462920117499|-0.42573390646486|0.98445776451105|0.510163615749541|1.89248326784352|-0.152134692805178|1|1|0|0|1|0.656447112588463|0.510721639963563|0.921362105945512|0.537843004390356
1999|366|"Government"|"intra"|"Indonesia"|0|0|1|1|0.520479850063744|0.543269944078285|1.44518866430685|-0.664047976123647|0.802860279923574|0.553037808600464|1.76562080141375|-0.447718877494444|1|NA|NA|NA|NA|NA|NA|NA|NA
2000|366|"Government"|"intra"|"Indonesia"|1|0|0|1|0.66183092254452|0.507246600281699|1.53429141600413|-0.417887867103162|0.983704913450501|0.525588840355088|1.91699091199038|-0.139457512045865|1|0|0|1|1|0.520479850063744|0.543269944078285|0.802860279923574|0.553037808600464
2001|366|"Government"|"intra"|"Indonesia"|0|0|0|1|-0.426988173117238|0.802220685256249|0.967835007942814|-2.16118717170476|0.0678462788062662|0.75431061965264|1.3342303523507|-1.60063370698259|0|1|0|0|1|0.66183092254452|0.507246600281699|0.983704913450501|0.525588840355088
2002|366|"Government"|"intra"|"Indonesia"|0|0|2|1|0.689373290198084|0.548646038299702|1.62066049639264|-0.528231129914871|1.11907583083725|0.547779148852233|2.08524039453495|-0.0474206459349347|2|0|0|0|0|-0.426988173117238|0.802220685256249|0.0678462788062662|0.75431061965264
2003|366|"Government"|"intra"|"Indonesia"|1|0|2|1|1.25302522918484|0.417819493063726|2.04598709264308|0.347087644062677|1.66032747569579|0.419765355849309|2.46047985266193|0.801096356124493|2|0|0|2|2|0.689373290198084|0.548646038299702|1.11907583083725|0.547779148852233
2004|366|"Government"|"intra"|"Indonesia"|0|0|1|1|0.515177994209879|0.537120620375874|1.42967027724931|-0.657724223876657|0.954233941021155|0.530783047367087|1.88186615853809|-0.168351216761552|1|1|0|2|2|1.25302522918484|0.417819493063726|1.66032747569579|0.419765355849309
2005|366|"Government"|"intra"|"Indonesia"|0|0|1|1|0.526591798634852|0.515076543407225|1.39839103305225|-0.600548373751096|0.923288908357202|0.531664987095082|1.86649395256517|-0.197754103610853|1|0|0|1|1|0.515177994209879|0.537120620375874|0.954233941021155|0.530783047367087
1990|366|"Rebels"|"intra"|"Indonesia"|0|0|0|3|-0.423343942100601|0.796949636536997|0.948392368600581|-2.07115249523914|-0.296361275466664|0.816094287425539|1.1480815640255|-2.01335053183563|0|NA|NA|NA|NA|NA|NA|NA|NA
1991|366|"Rebels"|"intra"|"Indonesia"|0|0|0|3|-0.421783111333881|0.78575261234701|0.929326592792143|-2.13089463099079|-0.0390486501091247|0.775352962017345|1.30270371951922|-1.73151210427933|0|0|0|0|0|-0.423343942100601|0.796949636536997|-0.296361275466664|0.816094287425539
1999|366|"Rebels"|"intra"|"Indonesia"|0|0|0|3|-0.417359071914466|0.774830157368943|0.893034880589006|-2.10014811462747|-0.289461842399656|0.832101622253595|1.13101102680715|-2.01185520533582|0|NA|NA|NA|NA|NA|NA|NA|NA
2000|366|"Rebels"|"intra"|"Indonesia"|0|0|0|3|-0.406583518320643|0.754185466427674|0.891339549781841|-2.01655640018962|-0.0326160914757657|0.773695727587312|1.30825699798302|-1.68840494649252|0|0|0|0|0|-0.417359071914466|0.774830157368943|-0.289461842399656|0.832101622253595
2001|366|"Rebels"|"intra"|"Indonesia"|0|0|0|3|-0.411174298810704|0.800382280250725|0.986975576507538|-2.14005698116549|0.0641682890946833|0.764886903083213|1.37647731352226|-1.56097399804452|0|0|0|0|0|-0.406583518320643|0.754185466427674|-0.0326160914757657|0.773695727587312
2002|366|"Rebels"|"intra"|"Indonesia"|0|0|1|3|0.521147722494564|0.531191267259446|1.43475583521477|-0.626219262205684|0.964273674460236|0.518540393967954|1.90322814600255|-0.193098358021156|1|0|0|0|0|-0.411174298810704|0.800382280250725|0.0641682890946833|0.764886903083213
2003|366|"Rebels"|"intra"|"Indonesia"|0|0|0|3|-0.414680055265673|0.808353772966632|0.949672739848274|-2.10878688731612|0.172522808222981|0.738264456516859|1.42602330395491|-1.51605925456149|0|0|0|1|1|0.521147722494564|0.531191267259446|0.964273674460236|0.518540393967954
2004|366|"Rebels"|"intra"|"Indonesia"|0|0|0|3|-0.420432704611437|0.781439459158953|0.933236372108197|-2.11781098251849|0.0899080151488744|0.764457632802371|1.35603140513531|-1.56245446511014|0|0|0|0|0|-0.414680055265673|0.808353772966632|0.172522808222981|0.738264456516859
2005|366|"Rebels"|"intra"|"Indonesia"|0|0|0|3|-0.40722591347492|0.784232454294474|0.939149629726088|-2.16327848174748|0.0367956897023778|0.75517145866866|1.29569431162695|-1.61040982396637|0|0|0|0|0|-0.420432704611437|0.781439459158953|0.0899080151488744|0.764457632802371
1989|367|"Government"|"intra"|"Panama"|0|0|0|1|-0.416698397776577|0.781117676785014|0.921186536927265|-2.05951351170412|-0.29603521609665|0.856612104167597|1.18061262432088|-2.04714950629951|0|NA|NA|NA|NA|NA|NA|NA|NA
1989|367|"Rebels"|"intra"|"Panama"|0|0|0|3|-0.421950516753009|0.781404597024483|0.949485576154183|-2.07158717087708|-0.273396732999216|0.810783448735975|1.1239522755486|-1.97320740512993|0|NA|NA|NA|NA|NA|NA|NA|NA
1989|368|"Panama"|"inter"|"Panama"|0|0|0|1|-0.41640325024078|0.80321283397832|0.958559245694232|-2.14008101702684|-0.288313375072033|0.852667672609992|1.22070170727191|-2.08843000770246|0|NA|NA|NA|NA|NA|NA|NA|NA
1989|368|"United States"|"inter"|"Panama"|0|0|0|1|-0.296883969918844|0.821520621470213|1.13687589285767|-2.05436304265735|-0.191785829966031|0.872977487599826|1.32967473913516|-2.02864540012579|0|NA|NA|NA|NA|NA|NA|NA|NA
1990|369|"Government"|"intra"|"Papua New Guinea"|0|0|0|1|-0.424751565878027|0.782569546471792|0.936020103335695|-2.10271040135569|-0.0260739420117775|0.770916434377114|1.29851583252146|-1.67245704881194|0|0|0|0|0|-0.296883969918844|0.821520621470213|-0.191785829966031|0.872977487599826
1992|369|"Government"|"intra"|"Papua New Guinea"|0|0|0|1|-0.414786583684941|0.774588065673952|0.908031492584495|-2.0597929379853|-0.274821889194221|0.820975763859049|1.13504713811039|-2.04247018009154|0|NA|0|0|0|-0.267446953125586|0.814264473039063|-0.15784630285773|0.837444241722558
1993|369|"Government"|"intra"|"Papua New Guinea"|0|0|0|1|-0.365076208060014|0.826422812925774|1.06390964222973|-2.09375390223731|0.02845296246167|0.787266825694897|1.39285631247847|-1.66885145038581|0|0|0|0|0|-0.414786583684941|0.774588065673952|-0.274821889194221|0.820975763859049
1994|369|"Government"|"intra"|"Papua New Guinea"|1|0|0|1|0.652586831577516|0.509830928507235|1.53576179612806|-0.445817020756822|1.0303745702289|0.512193296999467|1.92579795012295|-0.0885761979899312|1|0|0|0|0|-0.365076208060014|0.826422812925774|0.02845296246167|0.787266825694897
1995|369|"Government"|"intra"|"Papua New Guinea"|0|0|0|1|-0.366675797336061|0.81433239026185|1.11447449817474|-2.07556395587325|0.160899838261193|0.75853058529522|1.47652971310579|-1.44307932257947|0|1|0|0|1|0.652586831577516|0.509830928507235|1.0303745702289|0.512193296999467
1996|369|"Government"|"intra"|"Papua New Guinea"|0|0|0|1|-0.339646689926336|0.80246970578665|1.06880913225324|-2.03699770287438|0.249843074911996|0.753054540280295|1.54729579776966|-1.35659706302125|0|0|0|0|0|-0.366675797336061|0.81433239026185|0.160899838261193|0.75853058529522
1990|369|"Rebels"|"intra"|"Papua New Guinea"|0|0|0|3|-0.415080489751357|0.798622283370602|0.937322843528485|-2.10092947784908|-0.285321864994005|0.836203373801474|1.18828346321945|-2.05599092826258|0|0|NA|0|0|-0.281627038391077|0.856058510713565|-0.241569667693286|0.87465389741615
1992|369|"Rebels"|"intra"|"Papua New Guinea"|1|0|0|3|0.65977471094438|0.517514394900813|1.58162435848196|-0.452142194788601|0.919802725292048|0.533382616063805|1.85194495044385|-0.233085063561178|1|NA|0|0|0|-0.264728356590191|0.843499372846508|-0.162582096822217|0.848322343844354
1993|369|"Rebels"|"intra"|"Papua New Guinea"|0|0|0|3|-0.366228887475002|0.791006645283666|1.00795027936931|-2.03877692502431|0.0236066002299205|0.787288827267468|1.39139279788095|-1.64070965144766|0|1|0|0|1|0.65977471094438|0.517514394900813|0.919802725292048|0.533382616063805
1994|369|"Rebels"|"intra"|"Papua New Guinea"|0|0|0|3|-0.415068407902394|0.745748929201835|0.856368236823505|-2.02473987039033|0.0423381561689722|0.778986751770561|1.38333770624597|-1.62438879648085|0|0|0|0|0|-0.366228887475002|0.791006645283666|0.0236066002299205|0.787288827267468
1995|369|"Rebels"|"intra"|"Papua New Guinea"|0|0|1|3|0.66049841356703|0.581125838074365|1.67547145668266|-0.623047315831589|1.08003862473469|0.566649274849118|2.10792702843594|-0.144552286180816|1|0|0|0|0|-0.415068407902394|0.745748929201835|0.0423381561689722|0.778986751770561
1996|369|"Rebels"|"intra"|"Papua New Guinea"|0|0|0|3|-0.35317188023568|0.813985346022237|1.07101185054952|-2.07889280077757|0.255851413594287|0.756639143268339|1.53989021186963|-1.43767123172342|0|0|0|1|1|0.66049841356703|0.581125838074365|1.08003862473469|0.566649274849118
1989|370|"Government"|"intra"|"Romania"|0|0|0|1|-0.371862259198079|0.809518769342189|1.0264850510476|-2.12137517945418|-0.241348991375884|0.869085735187588|1.30337011618766|-2.09813835945148|0|NA|NA|NA|NA|NA|NA|NA|NA
1989|370|"Rebels"|"intra"|"Romania"|0|0|0|3|-0.354132434951372|0.796633577298903|1.03211465011406|-2.0296865842201|-0.259174668014552|0.86631451800697|1.25642478930169|-2.03822731997519|0|NA|NA|NA|NA|NA|NA|NA|NA
1990|371|"Iraq"|"inter"|"Kuwait"|2|2|1|1|1.88872961000239|0.379078666553676|2.59356137569995|1.12744604525573|2.21115767587065|0.397789614656666|3.00877622254045|1.42134595857636|2|NA|NA|NA|NA|NA|NA|NA|NA
1991|371|"Iraq"|"inter"|"Kuwait"|0|0|2|1|0.697669794119014|0.557789859151556|1.68191344661369|-0.553607147816722|1.11952289965031|0.539525482412333|2.09102954401323|-0.0533581993219509|2|2|2|1|2|1.88872961000239|0.379078666553676|2.21115767587065|0.397789614656666
1990|371|"Kuwait"|"inter"|"Kuwait"|0|0|0|1|-0.420495670318091|0.779927450205987|0.934615145069533|-2.05596120073552|-0.295179332133073|0.845980157852323|1.19040064852316|-2.07848512263335|0|NA|NA|NA|NA|NA|NA|NA|NA
1991|371|"Kuwait"|"inter"|"Kuwait"|0|1|0|1|0.695010464371912|0.494219082823873|1.56002665586866|-0.416357939654747|1.05382437820076|0.505172384433082|1.94757706143313|-0.0629085000416495|1|0|0|0|0|-0.420495670318091|0.779927450205987|-0.295179332133073|0.845980157852323
